title,description,reviews,ratings
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Over all good but problem is with expanding it became very lose and very uncomfortable 😕READ MORE,3
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,good and sound is good tooREAD MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,This is a good product in sufficient cost. The sound quality is also good.  I suggest to everyone to use this item.READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Amazing product nice sound quality 👍👌READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Nice product amazing for me 👍👍READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Good sound and good product 🥰🥰READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,I loved the hoppup I am so happy 😊😊READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Broken in a monthREAD MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Osm product and good Design for this product ☺️☺️READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Amazing headphones and sound quality is awesomeREAD MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Very bad product sound quality no goodWast of money 🤬🤬 Lost of moneyREAD MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Super fantastic bro thiskunte edha thiskodiREAD MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Thanks flipkart  the product sound quality is very better I like this productREAD MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Worst QualityREAD MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,The quality of products was very bad it break after 20 daysREAD MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,NycREAD MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Just an amazing headphones i got from Flipkart thank u flipkart for this amazing productThis headphones is full worth of money I play BGMI with this headphones and trust me these headphones work like wired earphone I play bgmi after connecting the headphone with Bluetooth i don't use any aux but this headphones is made for gaming This one has the best battery backup Has 4 modes FmMemory cardAux And BluetoothBut i don't use fm Build quality and sound quality are just outstandingBes...READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,MidrangeREAD MORE,3
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Low qualityREAD MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Ok okREAD MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Waste of Money Sound iss Very Low and Low Quality SoundREAD MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Absolute garbage product it friggin broke in just 10 days of use and I can't even apply for refundREAD MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Looks good but sound quality is not so good.If you are buying this for gaming prpgs then don't buy this product.For study it's good means you can adjust this by this price.Am rated 5 stars for my comment not for the product🥰READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,This is wanderfullREAD MORE,4
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Good but the sound quality but somewhat okay value for money and good experienceREAD MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,"Excellent sound, color including packing also.READ MORE",5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Build quality is too weak 👎 and my headphones break in 10 daysREAD MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Amazing product if you need it must buyREAD MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,"Build quality is very bad, broke after 6 monthsREAD MORE",2
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Best Quality product.READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Very bad product don't buyREAD MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,"Because of Worst body design,it's break easilyREAD MORE",2
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Very bad 😔😔READ MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Is the best 👍🏻😍READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,"Good at Sound, Connection Bad at Weak plasticVery hard to wear. Not suitableREAD MORE",3
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Aruma sojnd ear bass table  have very goodREAD MORE,3
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,There is no bassREAD MORE,1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,The best product I have used 96 days its amazing 👏READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,"Very good product, I loved it so muchREAD MORE",5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,"broke joining portion, very thin.READ MORE",1
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Battery life is just amazing!READ MORE,5
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Everything is too good in this headphones but material is not good usted it it's broken after one months when I am using it. But everything was good in. This.READ MORE,4
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Poor plastic sliding is broken in one dayREAD MORE,2
"HOPPUP SONIC with 20 Hours Play Time Bluetooth Headset  (Blue, On the Ear)",The all new Sonic Headphones by HOPPUP are the perfect solution for all your audio needs. The 40 mm drivers are made for bass heads and provide the thumping kick you need during your gym routine or late night working or gaming sessions. Its lightweight body will make you forget that you are even wearing them. The adjustable headband is super easy to fold into a compact size and carry around. Latest Bluetooth 5.0 technology and in-built mic enable seamless & lossless connectivity both ways. With integrated play/pause/volume buttons and superlong playtime of 20 hours ensures that you are never away from your favourite tracks.,Never buy this product...READ MORE,1
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,"Good product sound quality is good and bass is also good ,I love this productREAD MORE",5
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,"That's a perfect gift for ur loved ones,I gifted my dad my dad was very happy and joyful after having such gift. Good bass and sound quality, ergonomically designed.I am very happy with the product!!!!🙌❤️READ MORE",5
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,"Good quality headphones , superb sound clarity and extra bass. Build quality could have been better as it can break easily so be careful.Ears are covered completely with soft material and it seems durable and comfortable for long use.When adjusting the size be careful not to pull too hard as the risk of breaking or getting it loose.Overall a great productREAD MORE",5
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,"Good product with good design and build quality. Ear cups are great gives you comfort fit BUT if you wear spectacles then after a long use it gets uncomfortable and feels slight pain above ears. Good sound quality but the instrumental sounds more heavy like put on hall mode otherwise everything is good, bass is also great but it requires more volume than normal to really exhibit its extra bass. Battery backup is about slightly more than 8hrs for me. Overall great product, of you haven't used ...READ MORE",5
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,"the headset is awesome in soound quality when connected to Bluetooth , but is not so great when using aux, my aux point in the headset got damaged like 3 weeks after I bought it.  But apart from that the headset is cool n the battery back up is also reasonableREAD MORE",4
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,excellent headphone for this price.....! very good battery life and very good bass.. worthy for money ..except build qualityREAD MORE,5
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,"Well, the sound quality is good, have good bass but build quality is kinda cheap and you cannot wear ‘em for long. Your ears will hurt after just an hour or so, so despite it having a great battery backup and sound quality you cannot wear ‘em for long. Still good for the price they offer but there are some better options.READ MORE",3
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,I am writing this after 10 days full use it is really awesome and battery oh my god really awesome great sound quality go for itREAD MORE,5
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,"Writing this after 10 days use.   Pros: worth the money, battery back is average upto 6 hr max. Best you can get in this price range. Cons: if you are music lover there are not for you.   If you are reading this means you can afford the costly once. So go for it.  When battery goes to 20% ""low battery"" sound every 10 sec is irritating.READ MORE",3
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,best headset ever base too good sound so clear and sharp and never damage our ears cause his built design cover our fully ear bad giving must comfortable relax and also it's best for online gaming pubg small to small voice he captured in gaming time itss best super.but only u have to be upgrade that u have. to get the mic in headphone it's gonna be better whenever call came we receive but we should have to phone near about us but if u gave mic on that headphone so it's so easy to talk when ca...READ MORE,5
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,"extremely good product in such a low price range ,good build quality, good battery life n better sound quality.. loved this product.READ MORE",5
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,I had never expected such a good product from leaf and I am going to buy another one for my cousin. I would say this is a best headset for this cost which can be almost compared to the current famous brands. Blindly go for it..READ MORE,5
"Leaf Ear Bass Bluetooth Headset  (Black, On the Ear)",none,good headphone. the cushion is attached on a plate surface by the leather cover over the ear cushion which is a con and better dont pull the cushion. and at 20% charge it will keep prompting low battery after each 5 seconds which is annoying. and the bass could be better its bit low.  overall good headphone with BT and AUX connectivity. charging takes 1hr approx.READ MORE,3
