title,description,reviews,ratings
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Not satisfied not cooling much wast if moneyREAD MORE,1
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Doing very good job👌...... I love this product ❤️READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Very nice cooling goodREAD MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Best 1.5ton 4star inverter ac in this price range. Try to buy this product on offer , below 33K. I also have this 1.5ton 4star voltas another ac from 2019 model. But I found something new in this 2022 model. One thing is 2022 model has little more sound . Otherwise everything is very good.READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Bad product 20 days ago i bought this. After 8 days of installation  ac cooling has stopped also indoor and outdoor  unit spoiled.READ MORE,1
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"It has totally value for money. . .you can buy this  product without hesitation. .very fast cooling and also fast responses , remote button is visible in night even with out light cuz it has radioactive element.Nice product.I am happy .READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"As per the expectation !! Amazing cooling capacity, considerable less energy comsumption. Only thing I dont like is its manual horizontal swing.My recommendations - Go for it without a single thought !!READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"I could say that voltas provides you best AC at this price segment ,below 30k 1. Cooling ...100%satisfaction even if you compare with any high variant ACs it cools my 150 sqr feet room in 5..to 6 minutes.2. Look and design....it doesn't look quite premium VOLTAS should work on it...nd make it decent looking body.3. Energy consumption .... See all these 3......star ....4 star.......... .5 star doesn't effect you much if your daily usage is 5...to 7 hrs a day.....stars only shows difference ...READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Very bad installation experience by voltas. How ever the installation guy came within 1 hr of delivery. Installation person was in so mich hurry, not willing to listen to any reasonable instruction. Did the installation in an hour. Paid 1180 for installation and 750 for wall stand. Not paid anything extra not even demanded.Very nice product from Voltas, no noise at all. Instant cooling. Good looking,sleek. Overall a good productREAD MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Review after 1 month.Best in performance!Pros-Low NoiseExcellent cooling Working fine even if there is voltage fluctuation (stabiliser needed for safety)Working smoothly even on 180+ Volts Ergonomics of remote is elegant Indoor temperature indicator Functionalities on remote like Sleep Mode, Timer, LAMP, Mode, Fan speed, TURBO and Saver. Features:Vertical swing cover entire roomTemperature button helps to know actual temp of room Timer helps in automatically switch off the AC.C...READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Very nice work for support man is installed very goodREAD MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Wonderful AC & nice cooling with silent operation, after all it is a Tata Product, lovely experience,READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Expert given date dilverd packing also good delivery boy also good and installation also done  installation parsan also good working iam happy the nk u flipkart Installation parsan good and installation also superbREAD MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Good to go..Liked product and it's working well.Cooling is good.Buy local product more and support vocal for local more.Good job TATA. we are proud of you 😊READ MORE,4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,It's was a awesome purchase.I must say this cool the room immediately and just go for it. Don't think much it's awesome product.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,First of all thanks to Flipkart for FAST AND TIMELY delivery. Amazing product in best price.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"This AC full operate with Remote only but my AC's Remote not working since beginning. After installation in April 2022 we didn't use upto July 2022 being not so hot those days.But when we start using from July 2022, it comes.to our knowledge that some time Remote works sometimes not. I change new Battery also but not positive result found. Now totally stop functioning for which me and my family unable to use AC in these pick hot season.Very much disappointed with VOLTAS, I never suggest any o...READ MORE",1
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Trust me !! It’s been couple of months since I was trying to buy something in this particular budget and after lots of research I found this one and it’s amazing, cooling,looks,specially remote which is new and you can operate from anywhere, In the sense you No need to stand in front of the AC the sensor works really good, apart from this, installation people were really good and they were very well trained and professional as well, totally satisfied with this product, God for it 💕👍🏻READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Really, it is awesome! You must buy it. It is better than my expectation. It is better from all ways like it is an inverter air conditioner, it has a 5-star rating by BEE, the used gas is 'R32' which is the best air conditioner gas. Also, it is a 1.6-ton air conditioner which is the best comfortable tonnage rating for my room.READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Voltas ac is the best for me. The quality of TATA and trust factor means a lot. They have the good features and design with energy efficiency for all groups. I will suggest any can buy this with the good faith. The given cupper pipe and wires are 10ft only, Voltas must give 15ft at least. Overall a better experience 🙏READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Best AC till now Volta’s is the best . Don’t go for expensive Ac like Daikin or Blue Star or General I have used all companies and till now Volta’s has given the best Product. Flipkart also provided genuine product and one day delivery and second day installation. Impressed and Satisfied. 👍👍😀😃READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Very prompt delivery.. Very good looks and feels premium, great build quality. Installation was very smooth and technician was very expert and did a great jobCooling is very fast.. Even in 24degreeSatisfied with everything till now.READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Thankyou Flipkart. Received 100%damage free product. We went to a showroom to buy voltas ac. But the sales person washed our mind and suggest to buy another brand. We are using voltas from past 8 years. So that we trusted the brand. RECEIVED EXACT PRODUCT OF RECENT MANUFACTURING... QUICK INSTALLATION ARRANGED BY FLIPKART.price also very fair. We can change the tonnage in this model. Thank you voltas. My suggestion is Flipkart is best Desi app. Just go for this model.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"I bought this one 15 days ago for 32850 rs with VG 400 stabilizer after analysing all offers .many reviews here are having suspicion about the quality of the product , installation charges and delay . but the delivered product seems to be genuine with good packing after getting the stabilizer i informed local voltas people they installed it next day itself .they ask me 1700 rs as charges but after knowing the FILIPKART agreement they charged only 1200 rs only , they are very co-operative and ...READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,I really like this product its cooling is awesome and its design is also good and its a great value of money you should definitely buy this product without any delay.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"It has totally value for money. . .you can buy this  product without hesitation. .very fast cooling and also fast responses , remote button is visible in night even with out light cuz it has radioactive element.Nice product.I am happy .READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"As per the expectation !! Amazing cooling capacity, considerable less energy comsumption. Only thing I dont like is its manual horizontal swing.My recommendations - Go for it without a single thought !!READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"I could say that voltas provides you best AC at this price segment ,below 30k 1. Cooling ...100%satisfaction even if you compare with any high variant ACs it cools my 150 sqr feet room in 5..to 6 minutes.2. Look and design....it doesn't look quite premium VOLTAS should work on it...nd make it decent looking body.3. Energy consumption .... See all these 3......star ....4 star.......... .5 star doesn't effect you much if your daily usage is 5...to 7 hrs a day.....stars only shows difference ...READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Very bad installation experience by voltas. How ever the installation guy came within 1 hr of delivery. Installation person was in so mich hurry, not willing to listen to any reasonable instruction. Did the installation in an hour. Paid 1180 for installation and 750 for wall stand. Not paid anything extra not even demanded.Very nice product from Voltas, no noise at all. Instant cooling. Good looking,sleek. Overall a good productREAD MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Review after 1 month.Best in performance!Pros-Low NoiseExcellent cooling Working fine even if there is voltage fluctuation (stabiliser needed for safety)Working smoothly even on 180+ Volts Ergonomics of remote is elegant Indoor temperature indicator Functionalities on remote like Sleep Mode, Timer, LAMP, Mode, Fan speed, TURBO and Saver. Features:Vertical swing cover entire roomTemperature button helps to know actual temp of room Timer helps in automatically switch off the AC.C...READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Very nice work for support man is installed very goodREAD MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Wonderful AC & nice cooling with silent operation, after all it is a Tata Product, lovely experience,READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Expert given date dilverd packing also good delivery boy also good and installation also done  installation parsan also good working iam happy the nk u flipkart Installation parsan good and installation also superbREAD MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Good to go..Liked product and it's working well.Cooling is good.Buy local product more and support vocal for local more.Good job TATA. we are proud of you 😊READ MORE,4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,It's was a awesome purchase.I must say this cool the room immediately and just go for it. Don't think much it's awesome product.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,First of all thanks to Flipkart for FAST AND TIMELY delivery. Amazing product in best price.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"This AC full operate with Remote only but my AC's Remote not working since beginning. After installation in April 2022 we didn't use upto July 2022 being not so hot those days.But when we start using from July 2022, it comes.to our knowledge that some time Remote works sometimes not. I change new Battery also but not positive result found. Now totally stop functioning for which me and my family unable to use AC in these pick hot season.Very much disappointed with VOLTAS, I never suggest any o...READ MORE",1
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Trust me !! It’s been couple of months since I was trying to buy something in this particular budget and after lots of research I found this one and it’s amazing, cooling,looks,specially remote which is new and you can operate from anywhere, In the sense you No need to stand in front of the AC the sensor works really good, apart from this, installation people were really good and they were very well trained and professional as well, totally satisfied with this product, God for it 💕👍🏻READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Really, it is awesome! You must buy it. It is better than my expectation. It is better from all ways like it is an inverter air conditioner, it has a 5-star rating by BEE, the used gas is 'R32' which is the best air conditioner gas. Also, it is a 1.6-ton air conditioner which is the best comfortable tonnage rating for my room.READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Voltas ac is the best for me. The quality of TATA and trust factor means a lot. They have the good features and design with energy efficiency for all groups. I will suggest any can buy this with the good faith. The given cupper pipe and wires are 10ft only, Voltas must give 15ft at least. Overall a better experience 🙏READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Best AC till now Volta’s is the best . Don’t go for expensive Ac like Daikin or Blue Star or General I have used all companies and till now Volta’s has given the best Product. Flipkart also provided genuine product and one day delivery and second day installation. Impressed and Satisfied. 👍👍😀😃READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Very prompt delivery.. Very good looks and feels premium, great build quality. Installation was very smooth and technician was very expert and did a great jobCooling is very fast.. Even in 24degreeSatisfied with everything till now.READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Thankyou Flipkart. Received 100%damage free product. We went to a showroom to buy voltas ac. But the sales person washed our mind and suggest to buy another brand. We are using voltas from past 8 years. So that we trusted the brand. RECEIVED EXACT PRODUCT OF RECENT MANUFACTURING... QUICK INSTALLATION ARRANGED BY FLIPKART.price also very fair. We can change the tonnage in this model. Thank you voltas. My suggestion is Flipkart is best Desi app. Just go for this model.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"I bought this one 15 days ago for 32850 rs with VG 400 stabilizer after analysing all offers .many reviews here are having suspicion about the quality of the product , installation charges and delay . but the delivered product seems to be genuine with good packing after getting the stabilizer i informed local voltas people they installed it next day itself .they ask me 1700 rs as charges but after knowing the FILIPKART agreement they charged only 1200 rs only , they are very co-operative and ...READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,I really like this product its cooling is awesome and its design is also good and its a great value of money you should definitely buy this product without any delay.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"It has totally value for money. . .you can buy this  product without hesitation. .very fast cooling and also fast responses , remote button is visible in night even with out light cuz it has radioactive element.Nice product.I am happy .READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"As per the expectation !! Amazing cooling capacity, considerable less energy comsumption. Only thing I dont like is its manual horizontal swing.My recommendations - Go for it without a single thought !!READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"I could say that voltas provides you best AC at this price segment ,below 30k 1. Cooling ...100%satisfaction even if you compare with any high variant ACs it cools my 150 sqr feet room in 5..to 6 minutes.2. Look and design....it doesn't look quite premium VOLTAS should work on it...nd make it decent looking body.3. Energy consumption .... See all these 3......star ....4 star.......... .5 star doesn't effect you much if your daily usage is 5...to 7 hrs a day.....stars only shows difference ...READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Very bad installation experience by voltas. How ever the installation guy came within 1 hr of delivery. Installation person was in so mich hurry, not willing to listen to any reasonable instruction. Did the installation in an hour. Paid 1180 for installation and 750 for wall stand. Not paid anything extra not even demanded.Very nice product from Voltas, no noise at all. Instant cooling. Good looking,sleek. Overall a good productREAD MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Review after 1 month.Best in performance!Pros-Low NoiseExcellent cooling Working fine even if there is voltage fluctuation (stabiliser needed for safety)Working smoothly even on 180+ Volts Ergonomics of remote is elegant Indoor temperature indicator Functionalities on remote like Sleep Mode, Timer, LAMP, Mode, Fan speed, TURBO and Saver. Features:Vertical swing cover entire roomTemperature button helps to know actual temp of room Timer helps in automatically switch off the AC.C...READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Very nice work for support man is installed very goodREAD MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Wonderful AC & nice cooling with silent operation, after all it is a Tata Product, lovely experience,READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Expert given date dilverd packing also good delivery boy also good and installation also done  installation parsan also good working iam happy the nk u flipkart Installation parsan good and installation also superbREAD MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Good to go..Liked product and it's working well.Cooling is good.Buy local product more and support vocal for local more.Good job TATA. we are proud of you 😊READ MORE,4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,It's was a awesome purchase.I must say this cool the room immediately and just go for it. Don't think much it's awesome product.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,First of all thanks to Flipkart for FAST AND TIMELY delivery. Amazing product in best price.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"This AC full operate with Remote only but my AC's Remote not working since beginning. After installation in April 2022 we didn't use upto July 2022 being not so hot those days.But when we start using from July 2022, it comes.to our knowledge that some time Remote works sometimes not. I change new Battery also but not positive result found. Now totally stop functioning for which me and my family unable to use AC in these pick hot season.Very much disappointed with VOLTAS, I never suggest any o...READ MORE",1
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Trust me !! It’s been couple of months since I was trying to buy something in this particular budget and after lots of research I found this one and it’s amazing, cooling,looks,specially remote which is new and you can operate from anywhere, In the sense you No need to stand in front of the AC the sensor works really good, apart from this, installation people were really good and they were very well trained and professional as well, totally satisfied with this product, God for it 💕👍🏻READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Really, it is awesome! You must buy it. It is better than my expectation. It is better from all ways like it is an inverter air conditioner, it has a 5-star rating by BEE, the used gas is 'R32' which is the best air conditioner gas. Also, it is a 1.6-ton air conditioner which is the best comfortable tonnage rating for my room.READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Voltas ac is the best for me. The quality of TATA and trust factor means a lot. They have the good features and design with energy efficiency for all groups. I will suggest any can buy this with the good faith. The given cupper pipe and wires are 10ft only, Voltas must give 15ft at least. Overall a better experience 🙏READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Best AC till now Volta’s is the best . Don’t go for expensive Ac like Daikin or Blue Star or General I have used all companies and till now Volta’s has given the best Product. Flipkart also provided genuine product and one day delivery and second day installation. Impressed and Satisfied. 👍👍😀😃READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Very prompt delivery.. Very good looks and feels premium, great build quality. Installation was very smooth and technician was very expert and did a great jobCooling is very fast.. Even in 24degreeSatisfied with everything till now.READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Thankyou Flipkart. Received 100%damage free product. We went to a showroom to buy voltas ac. But the sales person washed our mind and suggest to buy another brand. We are using voltas from past 8 years. So that we trusted the brand. RECEIVED EXACT PRODUCT OF RECENT MANUFACTURING... QUICK INSTALLATION ARRANGED BY FLIPKART.price also very fair. We can change the tonnage in this model. Thank you voltas. My suggestion is Flipkart is best Desi app. Just go for this model.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"I bought this one 15 days ago for 32850 rs with VG 400 stabilizer after analysing all offers .many reviews here are having suspicion about the quality of the product , installation charges and delay . but the delivered product seems to be genuine with good packing after getting the stabilizer i informed local voltas people they installed it next day itself .they ask me 1700 rs as charges but after knowing the FILIPKART agreement they charged only 1200 rs only , they are very co-operative and ...READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,I really like this product its cooling is awesome and its design is also good and its a great value of money you should definitely buy this product without any delay.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"It has totally value for money. . .you can buy this  product without hesitation. .very fast cooling and also fast responses , remote button is visible in night even with out light cuz it has radioactive element.Nice product.I am happy .READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"As per the expectation !! Amazing cooling capacity, considerable less energy comsumption. Only thing I dont like is its manual horizontal swing.My recommendations - Go for it without a single thought !!READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"I could say that voltas provides you best AC at this price segment ,below 30k 1. Cooling ...100%satisfaction even if you compare with any high variant ACs it cools my 150 sqr feet room in 5..to 6 minutes.2. Look and design....it doesn't look quite premium VOLTAS should work on it...nd make it decent looking body.3. Energy consumption .... See all these 3......star ....4 star.......... .5 star doesn't effect you much if your daily usage is 5...to 7 hrs a day.....stars only shows difference ...READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Very bad installation experience by voltas. How ever the installation guy came within 1 hr of delivery. Installation person was in so mich hurry, not willing to listen to any reasonable instruction. Did the installation in an hour. Paid 1180 for installation and 750 for wall stand. Not paid anything extra not even demanded.Very nice product from Voltas, no noise at all. Instant cooling. Good looking,sleek. Overall a good productREAD MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Review after 1 month.Best in performance!Pros-Low NoiseExcellent cooling Working fine even if there is voltage fluctuation (stabiliser needed for safety)Working smoothly even on 180+ Volts Ergonomics of remote is elegant Indoor temperature indicator Functionalities on remote like Sleep Mode, Timer, LAMP, Mode, Fan speed, TURBO and Saver. Features:Vertical swing cover entire roomTemperature button helps to know actual temp of room Timer helps in automatically switch off the AC.C...READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Very nice work for support man is installed very goodREAD MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Wonderful AC & nice cooling with silent operation, after all it is a Tata Product, lovely experience,READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Expert given date dilverd packing also good delivery boy also good and installation also done  installation parsan also good working iam happy the nk u flipkart Installation parsan good and installation also superbREAD MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Good to go..Liked product and it's working well.Cooling is good.Buy local product more and support vocal for local more.Good job TATA. we are proud of you 😊READ MORE,4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,It's was a awesome purchase.I must say this cool the room immediately and just go for it. Don't think much it's awesome product.READ MORE,5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Review after 1 month.Best in performance!Pros-Low NoiseExcellent cooling Working fine even if there is voltage fluctuation (stabiliser needed for safety)Working smoothly even on 180+ Volts Ergonomics of remote is elegant Indoor temperature indicator Functionalities on remote like Sleep Mode, Timer, LAMP, Mode, Fan speed, TURBO and Saver. Features:Vertical swing cover entire roomTemperature button helps to know actual temp of room Timer helps in automatically switch off the AC.C...READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Voltas - Damn good AC for the 10x10 room , it gets cold in the night so we have to switch it off , trick is to place it above the bed so in peak summer it blows  cool air directly where u sit , otherwise u will have to wait for room to get cold . R32 inverter / silent and good design , easy to install and no hassle long cables with padding which shows quality , all my other ac had cheap padding on external cables , outside is quiet and inside sound  is less than normal fan , modes are same , ...READ MORE",5
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"I bought this one 15 days ago for 32850 rs with VG 400 stabilizer after analysing all offers .many reviews here are having suspicion about the quality of the product , installation charges and delay . but the delivered product seems to be genuine with good packing after getting the stabilizer i informed local voltas people they installed it next day itself .they ask me 1700 rs as charges but after knowing the FILIPKART agreement they charged only 1200 rs only , they are very co-operative and ...READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"I could say that voltas provides you best AC at this price segment ,below 30k 1. Cooling ...100%satisfaction even if you compare with any high variant ACs it cools my 150 sqr feet room in 5..to 6 minutes.2. Look and design....it doesn't look quite premium VOLTAS should work on it...nd make it decent looking body.3. Energy consumption .... See all these 3......star ....4 star.......... .5 star doesn't effect you much if your daily usage is 5...to 7 hrs a day.....stars only shows difference ...READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Biggest Fraud I have ever encountered by Flipkart and Voltas . This rectangular shaped thing hanging on my wall is not an Ac just a fan delivered by these fraud companies. There is no cooling at all and the worst part is that I cannot return it now. I ordered it 12 days back and it rained in Delhi leading to drop in temperature. Now, after 12 days, I start the Ac and there is absolutely no cooling and flipkart customer care has the audacity to tell me that the return day period of my brand ne...READ MORE",1
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"This AC full operate with Remote only but my AC's Remote not working since beginning. After installation in April 2022 we didn't use upto July 2022 being not so hot those days.But when we start using from July 2022, it comes.to our knowledge that some time Remote works sometimes not. I change new Battery also but not positive result found. Now totally stop functioning for which me and my family unable to use AC in these pick hot season.Very much disappointed with VOLTAS, I never suggest any o...READ MORE",1
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,"Pros:1. Cooling is very good and fast.2. Air throw is excellent, mind-blowing. You can feel the throw even at 15-18 foot away.3. Value for money.Cons:1. Horizontal swing is not good. Almost non existent.2. Remote is no-nonsense. Good. But old fashioned. No backlight on remote screen. And this is very bothering specially after you switch off lights and go for sleep.3. Would have been better if it had convertible feature.You can definitely go for it.READ MORE",4
"Voltas 1.5 Ton 3 Star Split Inverter AC  - White  (183V Vectra Pride(4503445), Copper Condenser)",NA,Voltage is always my first priority in AC but this model doesn't meet my expectations:1. When i switched off the AC from main power button it's Swing doesn't closes ( It only closed when you switch off from remote) because of which entering of dust cannot be prevented2. Timer off works only in a Interval of 1 hrs (It should be 30 min Interval)3. If you press LAMP button to switch off all the display lights however MODE display icon light is always switched on and only Temp reading light...READ MORE,3
